environment,intersection_id,city,city_label,topology,lane_profile,risk_level,day_index,time_window,arrival_demand,exit_lane_capacity,queue_length,overflow_count,overflow_duration_seconds,speed_kmh,throughput,stop_frequency,average_delay_seconds,safety_violation_rate,phase_switch_timing_error_seconds
sumo,city1_i12,city_1,City 1,4way,balanced,medium,1,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4613
sumo,city1_i12,city_1,City 1,4way,balanced,medium,1,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.53
sumo,city1_i12,city_1,City 1,4way,balanced,medium,2,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4868
sumo,city1_i12,city_1,City 1,4way,balanced,medium,2,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5044
sumo,city1_i12,city_1,City 1,4way,balanced,medium,2,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6018
sumo,city1_i12,city_1,City 1,4way,balanced,medium,2,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4856
sumo,city1_i12,city_1,City 1,4way,balanced,medium,3,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5056
sumo,city1_i12,city_1,City 1,4way,balanced,medium,3,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5472
sumo,city1_i12,city_1,City 1,4way,balanced,medium,3,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.541
sumo,city1_i12,city_1,City 1,4way,balanced,medium,3,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5707
sumo,city1_i12,city_1,City 1,4way,balanced,medium,4,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5749
sumo,city1_i12,city_1,City 1,4way,balanced,medium,4,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5559
sumo,city1_i12,city_1,City 1,4way,balanced,medium,4,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5845
sumo,city1_i12,city_1,City 1,4way,balanced,medium,4,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4894
sumo,city1_i12,city_1,City 1,4way,balanced,medium,5,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5829
sumo,city1_i12,city_1,City 1,4way,balanced,medium,5,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5548
sumo,city1_i12,city_1,City 1,4way,balanced,medium,5,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5137
sumo,city1_i12,city_1,City 1,4way,balanced,medium,5,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4617
sumo,city1_i12,city_1,City 1,4way,balanced,medium,6,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5419
sumo,city1_i12,city_1,City 1,4way,balanced,medium,6,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.608
sumo,city1_i12,city_1,City 1,4way,balanced,medium,6,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4553
sumo,city1_i12,city_1,City 1,4way,balanced,medium,6,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4985
sumo,city1_i12,city_1,City 1,4way,balanced,medium,7,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4932
sumo,city1_i12,city_1,City 1,4way,balanced,medium,7,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5666
sumo,city1_i12,city_1,City 1,4way,balanced,medium,7,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5247
sumo,city1_i12,city_1,City 1,4way,balanced,medium,7,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5559
sumo,city1_i13,city_1,City 1,4way,balanced,low,1,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5656
sumo,city1_i13,city_1,City 1,4way,balanced,low,1,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4621
sumo,city1_i13,city_1,City 1,4way,balanced,low,1,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6037
sumo,city1_i13,city_1,City 1,4way,balanced,low,1,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5698
sumo,city1_i13,city_1,City 1,4way,balanced,low,2,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5672
sumo,city1_i13,city_1,City 1,4way,balanced,low,2,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5624
sumo,city1_i13,city_1,City 1,4way,balanced,low,2,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5233
sumo,city1_i13,city_1,City 1,4way,balanced,low,2,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.502
sumo,city1_i13,city_1,City 1,4way,balanced,low,3,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4905
sumo,city1_i13,city_1,City 1,4way,balanced,low,3,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4901
sumo,city1_i13,city_1,City 1,4way,balanced,low,3,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5154
sumo,city1_i13,city_1,City 1,4way,balanced,low,3,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5441
sumo,city1_i13,city_1,City 1,4way,balanced,low,4,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5186
sumo,city1_i13,city_1,City 1,4way,balanced,low,4,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5866
sumo,city1_i13,city_1,City 1,4way,balanced,low,4,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.48
sumo,city1_i13,city_1,City 1,4way,balanced,low,4,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5261
sumo,city1_i13,city_1,City 1,4way,balanced,low,5,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5946
sumo,city1_i13,city_1,City 1,4way,balanced,low,5,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5818
sumo,city1_i13,city_1,City 1,4way,balanced,low,5,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5161
sumo,city1_i13,city_1,City 1,4way,balanced,low,5,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5509
sumo,city1_i13,city_1,City 1,4way,balanced,low,6,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.518
sumo,city1_i13,city_1,City 1,4way,balanced,low,6,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4889
sumo,city1_i13,city_1,City 1,4way,balanced,low,6,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5642
sumo,city1_i13,city_1,City 1,4way,balanced,low,6,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5046
sumo,city1_i13,city_1,City 1,4way,balanced,low,7,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6035
sumo,city1_i13,city_1,City 1,4way,balanced,low,7,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5902
sumo,city1_i13,city_1,City 1,4way,balanced,low,7,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5971
sumo,city1_i13,city_1,City 1,4way,balanced,low,7,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5337
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5888
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.513
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4767
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,1,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4595
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4568
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4878
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4551
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,2,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5128
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5726
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5153
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5707
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,3,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5398
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5001
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4675
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4658
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,4,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5953
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5409
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5033
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5709
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,5,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.507
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4799
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4929
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4936
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,6,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5795
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,am_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5406
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,midday,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.496
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,pm_peak,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.4786
sumo,city1_i14,city_1,City 1,3way,mild_imbalance,medium,7,evening,450.0,1800.0,156.62,462.0,462.0,30.9947,450.0,0.1029,23.1422,0.24,0.5357
sumo,city1_i15,city_1,City 1,4way,balanced,medium,1,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5562
sumo,city1_i15,city_1,City 1,4way,balanced,medium,1,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4855
sumo,city1_i15,city_1,City 1,4way,balanced,medium,1,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5799
sumo,city1_i15,city_1,City 1,4way,balanced,medium,1,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4731
sumo,city1_i15,city_1,City 1,4way,balanced,medium,2,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5663
sumo,city1_i15,city_1,City 1,4way,balanced,medium,2,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5074
sumo,city1_i15,city_1,City 1,4way,balanced,medium,2,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5299
sumo,city1_i15,city_1,City 1,4way,balanced,medium,2,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5831
sumo,city1_i15,city_1,City 1,4way,balanced,medium,3,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4961
sumo,city1_i15,city_1,City 1,4way,balanced,medium,3,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5495
sumo,city1_i15,city_1,City 1,4way,balanced,medium,3,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4985
sumo,city1_i15,city_1,City 1,4way,balanced,medium,3,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6002
sumo,city1_i15,city_1,City 1,4way,balanced,medium,4,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5236
sumo,city1_i15,city_1,City 1,4way,balanced,medium,4,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5772
sumo,city1_i15,city_1,City 1,4way,balanced,medium,4,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6052
sumo,city1_i15,city_1,City 1,4way,balanced,medium,4,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5572
sumo,city1_i15,city_1,City 1,4way,balanced,medium,5,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4825
sumo,city1_i15,city_1,City 1,4way,balanced,medium,5,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5318
sumo,city1_i15,city_1,City 1,4way,balanced,medium,5,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4996
sumo,city1_i15,city_1,City 1,4way,balanced,medium,5,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.546
sumo,city1_i15,city_1,City 1,4way,balanced,medium,6,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5221
sumo,city1_i15,city_1,City 1,4way,balanced,medium,6,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4973
sumo,city1_i15,city_1,City 1,4way,balanced,medium,6,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5838
sumo,city1_i15,city_1,City 1,4way,balanced,medium,6,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.46
sumo,city1_i15,city_1,City 1,4way,balanced,medium,7,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4585
sumo,city1_i15,city_1,City 1,4way,balanced,medium,7,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5771
sumo,city1_i15,city_1,City 1,4way,balanced,medium,7,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4957
sumo,city1_i15,city_1,City 1,4way,balanced,medium,7,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.6007
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,am_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.6075
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5765
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,pm_peak,474,1896.0,364.4227,795.0,795.0,17.3188,474.0,0.3399,76.481,0.24,0.5466
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,1,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5234
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,am_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5609
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5221
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,pm_peak,468.0,1872.0,363.0011,796.0,796.0,17.5194,468.0,0.3301,74.2628,0.24,0.579
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,2,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5809
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,am_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5866
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5555
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,pm_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.4838
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,3,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.4836
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,am_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.4796
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.4746
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,pm_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.542
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,4,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.6
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,am_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.602
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.451
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,pm_peak,454.0,1816.0,331.894,802.0,802.0,18.4163,454.0,0.3008,67.674,0.24,0.4736
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,5,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5952
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,6,am_peak,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.4669
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,6,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.496
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,6,pm_peak,462.0,1848.0,332.0182,797.0,797.0,18.2969,462.0,0.2996,67.4048,0.24,0.5235
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,6,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5924
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,7,am_peak,454.0,1816.0,322.6584,802.0,802.0,18.3173,454.0,0.303,68.1806,0.24,0.4932
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,7,midday,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.5022
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,7,pm_peak,458.0,1832.0,346.1191,794.0,794.0,17.6387,458.0,0.324,72.8952,0.24,0.4582
sumo,city1_i16,city_1,City 1,3way,severe_imbalance,high,7,evening,450.0,1800.0,329.2264,800.0,800.0,18.0042,450.0,0.3108,69.9222,0.24,0.6006
sumo,city1_i17,city_1,City 1,4way,balanced,low,1,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5122
sumo,city1_i17,city_1,City 1,4way,balanced,low,1,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4763
sumo,city1_i17,city_1,City 1,4way,balanced,low,1,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4674
sumo,city1_i17,city_1,City 1,4way,balanced,low,1,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5474
sumo,city1_i17,city_1,City 1,4way,balanced,low,2,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5304
sumo,city1_i17,city_1,City 1,4way,balanced,low,2,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4727
sumo,city1_i17,city_1,City 1,4way,balanced,low,2,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5273
sumo,city1_i17,city_1,City 1,4way,balanced,low,2,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4617
sumo,city1_i17,city_1,City 1,4way,balanced,low,3,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.544
sumo,city1_i17,city_1,City 1,4way,balanced,low,3,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5117
sumo,city1_i17,city_1,City 1,4way,balanced,low,3,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4973
sumo,city1_i17,city_1,City 1,4way,balanced,low,3,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5385
sumo,city1_i17,city_1,City 1,4way,balanced,low,4,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5175
sumo,city1_i17,city_1,City 1,4way,balanced,low,4,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5582
sumo,city1_i17,city_1,City 1,4way,balanced,low,4,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4871
sumo,city1_i17,city_1,City 1,4way,balanced,low,4,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5556
sumo,city1_i17,city_1,City 1,4way,balanced,low,5,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5223
sumo,city1_i17,city_1,City 1,4way,balanced,low,5,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4974
sumo,city1_i17,city_1,City 1,4way,balanced,low,5,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4559
sumo,city1_i17,city_1,City 1,4way,balanced,low,5,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.605
sumo,city1_i17,city_1,City 1,4way,balanced,low,6,am_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5169
sumo,city1_i17,city_1,City 1,4way,balanced,low,6,midday,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5644
sumo,city1_i17,city_1,City 1,4way,balanced,low,6,pm_peak,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.5806
sumo,city1_i17,city_1,City 1,4way,balanced,low,6,evening,900.0,3496.0,1222.7758,857.0,857.0,10.3304,874.0,0.6803,153.0744,0.24,0.4773
