arrival_demand,average_delay_seconds,average_travel_time,exit_lane_capacity,mean_vehicle_distance,overflow_count,overflow_duration_seconds,phase_switch_timing_error_seconds,queue_length,safety_violation_rate,speed_kmh,stop_frequency,throughput,environment,intersection_id,city,city_label,topology,lane_profile,risk_level,day_index,time_window
455.2271,18.8713,70.8867,1409.8119,162.8386,332.0641,336.4111,0.4888,139.4938,0.2358,30.9529,0.193,451.0889,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,2,evening
449.4289,18.9481,70.8867,1405.4299,162.8386,330.0437,334.3885,0.5035,138.7134,0.2316,31.0829,0.1945,446.7737,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,3,am_peak
444.7895,19.1326,70.8867,1435.3474,162.8386,334.4277,335.478,0.5014,139.3276,0.2367,30.575,0.1942,450.7719,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,3,midday
453.1081,19.1081,70.8867,1419.2773,162.8386,335.0421,333.2403,0.4552,138.1768,0.2359,31.1122,0.1929,448.8532,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,3,pm_peak
454.0733,18.9816,70.8867,1418.8886,162.8386,336.4411,331.3045,0.5008,137.8942,0.2336,30.6526,0.1928,446.3034,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,3,evening
447.8594,19.1185,70.8867,1426.4932,162.8386,334.99,335.0809,0.4424,140.6136,0.2323,31.0782,0.1941,442.8219,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,4,am_peak
448.1947,18.9124,70.8867,1412.0302,162.8386,330.9499,329.6577,0.5028,140.6078,0.2361,30.6255,0.1915,444.8267,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,4,midday
450.5317,18.9355,70.8867,1424.4512,162.8386,329.4582,332.4769,0.4979,139.4557,0.2367,31.0022,0.1917,450.362,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,4,pm_peak
447.6691,19.2985,70.8867,1435.3078,162.8386,335.1363,334.3265,0.4549,139.4369,0.2354,30.5483,0.1903,447.5777,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,4,evening
451.9457,19.1795,70.8867,1409.8968,162.8386,331.2449,334.9806,0.4911,138.491,0.2347,30.7847,0.1924,446.0626,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,5,am_peak
447.6228,19.0964,70.8867,1425.777,162.8386,334.5232,334.8115,0.5331,138.2536,0.2336,30.9858,0.1947,448.1616,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,5,midday
451.1711,19.1232,70.8867,1432.4085,162.8386,328.9291,331.8124,0.5056,140.5373,0.2364,31.1022,0.1936,451.6142,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,5,pm_peak
452.2039,19.1918,70.8867,1414.0046,162.8386,330.4483,332.4533,0.4889,139.1575,0.2366,30.7615,0.1914,448.3642,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,5,evening
453.7881,19.2596,70.8867,1433.1147,162.8386,329.0281,329.3453,0.4994,138.9824,0.2327,30.6231,0.1947,446.4892,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,6,am_peak
454.7628,18.9912,70.8867,1428.9395,162.8386,335.8447,330.908,0.4155,137.7618,0.2332,30.5909,0.1932,445.6527,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,6,midday
444.614,19.2264,70.8867,1424.3447,162.8386,334.1199,333.907,0.4535,138.0323,0.2329,30.7566,0.1917,447.925,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,6,pm_peak
447.6639,18.9551,70.8867,1424.6274,162.8386,333.6298,334.6242,0.4953,138.0625,0.2371,31.2773,0.1945,444.6551,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,6,evening
452.1766,19.0211,70.8867,1422.4219,162.8386,332.7309,333.483,0.443,138.1486,0.2364,30.9109,0.1948,446.6293,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,7,am_peak
449.7483,19.1064,70.8867,1423.4422,162.8386,331.3837,330.3873,0.427,139.2205,0.2359,30.899,0.1933,443.0195,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,7,midday
448.5032,18.9936,70.8867,1434.7856,162.8386,330.14,333.6386,0.4776,138.1998,0.2325,30.647,0.1947,452.8354,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,7,pm_peak
450.657,19.1902,70.8867,1422.4937,162.8386,330.7456,332.8714,0.4516,138.6386,0.2346,30.9204,0.1924,446.4907,cityflow_calibrated,city2_i04,city_2,City 2,3way,mild_imbalance,medium,7,evening
903.7759,131.4473,110.9078,2728.4717,192.7061,623.8763,620.6882,0.4602,952.6791,0.2362,13.0514,1.5256,857.0944,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,1,am_peak
910.7135,130.402,110.9078,2764.6656,192.7061,619.6073,617.9077,0.4613,953.3043,0.2324,12.8634,1.511,848.2395,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,1,midday
909.0252,129.7374,110.9078,2712.5711,192.7061,615.7594,620.5235,0.3939,964.8688,0.2341,12.8868,1.5278,864.5103,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,1,pm_peak
891.4143,131.8306,110.9078,2746.6735,192.7061,613.9042,620.2418,0.4783,964.2865,0.2335,12.8446,1.5038,867.638,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,1,evening
897.4692,131.906,110.9078,2735.3248,192.7061,624.3427,614.3117,0.464,964.5551,0.2371,13.1048,1.5011,856.6377,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,2,am_peak
893.6144,129.9883,110.9078,2716.5464,192.7061,617.5003,620.3616,0.4949,954.9942,0.2345,13.0436,1.5124,867.5423,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,2,midday
889.9755,129.8804,110.9078,2748.7277,192.7061,613.6882,609.6365,0.49,971.5538,0.2355,13.0852,1.5328,859.2007,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,2,pm_peak
904.7397,131.0424,110.9078,2747.699,192.7061,613.5577,610.7809,0.4972,965.9123,0.2358,12.8632,1.5241,866.0323,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,2,evening
900.1374,132.421,110.9078,2726.2438,192.7061,612.5121,618.8379,0.4971,953.5043,0.2337,12.8896,1.5322,865.066,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,3,am_peak
892.598,131.6419,110.9078,2766.315,192.7061,621.0399,612.3423,0.4338,952.652,0.2351,13.0893,1.5064,861.8949,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,3,midday
910.4885,131.6993,110.9078,2756.801,192.7061,623.1996,611.0735,0.3952,961.3792,0.2356,12.9204,1.5083,848.3171,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,3,pm_peak
910.6277,132.0842,110.9078,2742.341,192.7061,614.5239,621.7075,0.4411,954.0322,0.2321,12.9131,1.5199,859.6647,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,3,evening
901.9414,129.5715,110.9078,2770.7596,192.7061,623.7822,623.6889,0.4221,957.1705,0.2324,13.0604,1.5209,866.5611,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,4,am_peak
898.416,132.1672,110.9078,2776.5649,192.7061,612.4326,619.3266,0.469,961.8953,0.2348,13.0061,1.528,861.5485,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,4,midday
898.7979,130.9899,110.9078,2721.5011,192.7061,616.5134,623.238,0.4059,966.2201,0.2361,12.9628,1.5001,847.7128,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,4,pm_peak
889.2887,132.6343,110.9078,2759.9966,192.7061,617.6115,610.0271,0.5025,968.2876,0.2354,13.0358,1.5023,858.2094,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,4,evening
905.4713,131.2594,110.9078,2716.5934,192.7061,618.2325,610.6634,0.446,958.3142,0.2358,12.8483,1.501,867.2407,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,5,am_peak
904.3789,131.1233,110.9078,2724.0161,192.7061,620.0165,622.6563,0.4169,971.4025,0.2332,12.8161,1.5223,856.3696,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,5,midday
895.6432,132.2601,110.9078,2759.0722,192.7061,617.581,623.6061,0.46,957.8315,0.2341,13.0227,1.5193,867.0185,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,5,pm_peak
897.5267,132.4759,110.9078,2749.236,192.7061,610.7956,612.9504,0.4761,954.6152,0.2338,12.9719,1.5333,865.0049,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,5,evening
906.6855,130.412,110.9078,2732.3631,192.7061,620.7206,618.3461,0.4983,964.9805,0.2369,13.0104,1.5194,863.9739,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,6,am_peak
893.2012,132.0413,110.9078,2742.1737,192.7061,620.8598,612.822,0.4991,963.0921,0.2353,12.9613,1.5325,861.2614,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,6,midday
893.4455,129.8296,110.9078,2758.9283,192.7061,616.9065,622.3033,0.4406,958.6939,0.235,12.9208,1.5167,867.6523,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,6,pm_peak
901.8715,132.7019,110.9078,2721.8073,192.7061,622.3219,615.9467,0.4142,974.2331,0.2339,12.8575,1.5292,865.9477,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,6,evening
898.0022,131.6486,110.9078,2750.6165,192.7061,612.6246,610.3478,0.4981,954.087,0.2322,13.0695,1.5017,853.9099,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,7,am_peak
891.1214,129.6388,110.9078,2764.6635,192.7061,623.8661,621.8629,0.4646,968.7809,0.2329,12.8117,1.5099,850.9291,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,7,midday
889.5439,131.3154,110.9078,2752.9086,192.7061,617.2474,623.0335,0.4794,960.0057,0.2364,13.0129,1.5031,854.3645,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,7,pm_peak
901.5656,131.6028,110.9078,2773.4535,192.7061,618.4787,611.3779,0.4017,966.2837,0.2342,12.9551,1.517,859.9917,cityflow_calibrated,city3_i01,city_3,City 3,4way,balanced,medium,7,evening
910.4074,159.1217,123.7122,2488.9634,189.1705,622.9521,610.8412,0.4124,986.2461,0.2364,11.7208,1.8895,785.7227,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,1,am_peak
893.1274,158.4575,123.7122,2506.7672,189.1705,617.8262,610.1702,0.4601,983.6285,0.2347,11.5073,1.8906,782.9335,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,1,midday
891.6335,156.0274,123.7122,2486.8123,189.1705,614.3618,618.0461,0.4334,980.8861,0.2356,11.5342,1.912,790.5085,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,1,pm_peak
909.2448,157.2259,123.7122,2469.9837,189.1705,611.5115,610.2757,0.4425,981.4904,0.2348,11.7217,1.902,777.8853,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,1,evening
906.9666,158.3083,123.7122,2472.7483,189.1705,622.573,612.225,0.4148,990.6923,0.2337,11.4905,1.8809,789.1419,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,2,am_peak
904.0262,156.9028,123.7122,2485.5589,189.1705,623.309,614.845,0.4031,998.802,0.2339,11.5252,1.8905,795.2895,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,2,midday
896.9446,158.3483,123.7122,2459.096,189.1705,623.6461,617.8349,0.4036,999.786,0.2359,11.561,1.9107,785.2628,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,2,pm_peak
896.8234,155.9036,123.7122,2484.866,189.1705,624.1677,615.6393,0.4291,993.1388,0.2354,11.4791,1.8777,787.148,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,2,evening
908.9102,158.8001,123.7122,2504.1385,189.1705,610.6475,611.9123,0.4406,983.6809,0.2321,11.7179,1.8866,782.3239,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,3,am_peak
900.7133,157.1206,123.7122,2483.0409,189.1705,621.3921,617.6009,0.4792,996.3775,0.233,11.5211,1.9088,792.8634,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,3,midday
890.9312,158.8245,123.7122,2491.6959,189.1705,612.4894,619.2138,0.405,998.184,0.237,11.5754,1.9162,784.7268,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,3,pm_peak
905.6496,156.1639,123.7122,2496.696,189.1705,617.0855,616.6248,0.4082,989.3686,0.2337,11.6097,1.8887,782.1282,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,3,evening
898.483,156.5379,123.7122,2505.1381,189.1705,623.561,623.0867,0.4099,991.4487,0.2361,11.4525,1.9128,788.6677,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,4,am_peak
895.5793,159.0149,123.7122,2464.4782,189.1705,612.7114,614.0837,0.4398,1001.4458,0.2358,11.619,1.9163,783.698,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,4,midday
901.7472,159.1443,123.7122,2507.406,189.1705,617.5188,620.3246,0.446,995.6381,0.2336,11.6005,1.8813,782.7149,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,4,pm_peak
890.3714,156.68,123.7122,2457.666,189.1705,622.7647,621.2044,0.4275,985.0904,0.2372,11.4696,1.8854,780.8324,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,4,evening
901.8441,156.6385,123.7122,2480.2244,189.1705,617.5414,613.4654,0.4658,1002.3423,0.2327,11.4451,1.8824,792.0826,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,5,am_peak
893.1026,158.8611,123.7122,2508.0328,189.1705,609.989,620.5765,0.4278,992.7388,0.2371,11.5425,1.8759,785.4801,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,5,midday
909.9777,159.17,123.7122,2488.7537,189.1705,612.4356,610.5059,0.4794,988.28,0.2362,11.486,1.9091,795.5719,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,5,pm_peak
902.7998,155.6059,123.7122,2465.0933,189.1705,616.2337,613.3345,0.4532,990.3055,0.2337,11.6353,1.8864,779.4392,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,5,evening
894.454,156.1939,123.7122,2506.4535,189.1705,612.9967,610.2774,0.4943,992.8712,0.2347,11.6637,1.8805,786.1788,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,6,am_peak
905.2885,157.638,123.7122,2469.9092,189.1705,617.6817,617.9983,0.4568,985.1305,0.2368,11.5779,1.8767,791.7875,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,6,midday
890.5399,158.389,123.7122,2502.9082,189.1705,620.2984,619.4391,0.4735,991.6996,0.2328,11.5282,1.9121,780.133,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,6,pm_peak
898.4815,157.8247,123.7122,2486.5592,189.1705,610.3946,611.3178,0.4917,982.604,0.2356,11.5302,1.8741,793.8052,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,6,evening
899.2143,158.2557,123.7122,2492.1434,189.1705,610.3108,619.5176,0.4031,982.3995,0.2345,11.6791,1.8919,795.3383,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,7,am_peak
897.974,157.2966,123.7122,2470.9248,189.1705,616.2801,622.8408,0.4785,1001.4423,0.2351,11.5286,1.9085,795.9759,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,7,midday
908.3449,158.3829,123.7122,2500.7643,189.1705,617.0053,622.7164,0.4095,990.9303,0.2329,11.6552,1.8944,784.3139,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,7,pm_peak
908.4913,158.1981,123.7122,2474.7972,189.1705,611.1495,624.1513,0.4626,985.5049,0.2318,11.7063,1.8943,781.3894,cityflow_calibrated,city3_i02,city_3,City 3,4way,mild_imbalance,medium,7,evening
455.0624,12.2919,69.9644,1421.5626,160.9619,45.7946,45.5119,0.4699,113.2438,0.2331,35.4198,0.1539,447.0612,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,1,am_peak
445.8332,12.3584,69.9644,1436.2403,160.9619,44.9742,44.9319,0.4649,114.9802,0.2334,34.877,0.157,448.1981,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,1,midday
448.8652,12.5424,69.9644,1403.2403,160.9619,45.1327,45.8298,0.4441,114.0707,0.2322,35.5199,0.1557,444.2393,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,1,pm_peak
452.4702,12.3126,69.9644,1426.7196,160.9619,45.5061,44.8548,0.4932,114.2364,0.2346,35.4113,0.1557,449.5465,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,1,evening
444.9974,12.4153,69.9644,1425.7184,160.9619,45.3547,45.2096,0.4771,114.1552,0.234,35.5835,0.1548,446.9491,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,2,am_peak
454.2782,12.3271,69.9644,1434.502,160.9619,45.7807,45.5068,0.5079,113.7331,0.2318,35.6087,0.1536,448.8738,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,2,midday
452.4406,12.3701,69.9644,1427.4854,160.9619,44.9174,45.6373,0.4417,114.2953,0.2371,34.9116,0.1571,442.7713,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,2,pm_peak
445.817,12.406,69.9644,1419.6924,160.9619,44.8785,45.3575,0.4594,113.5125,0.233,35.5668,0.1561,442.9969,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,2,evening
450.2041,12.528,69.9644,1403.8386,160.9619,45.5287,45.8396,0.4954,114.4669,0.2359,35.2349,0.1564,452.608,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,3,am_peak
455.3112,12.3305,69.9644,1436.317,160.9619,45.5937,44.8614,0.4262,114.3595,0.2317,35.5481,0.1556,450.8676,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,3,midday
448.5312,12.3291,69.9644,1431.6535,160.9619,45.425,45.2469,0.5019,113.4382,0.2356,35.4614,0.1565,449.6957,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,3,pm_peak
452.0621,12.3689,69.9644,1422.5317,160.9619,45.1052,44.884,0.4976,114.6329,0.2361,35.624,0.1559,451.2738,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,3,evening
446.9868,12.554,69.9644,1403.1812,160.9619,45.8585,45.1338,0.4513,115.7011,0.2344,35.3999,0.1544,443.0499,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,4,am_peak
446.4279,12.3636,69.9644,1412.5386,160.9619,45.337,45.2893,0.5195,115.7313,0.2354,35.4812,0.1552,445.4735,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,4,midday
446.1433,12.3917,69.9644,1425.7115,160.9619,45.7663,44.9845,0.4988,113.2355,0.2357,35.5917,0.1542,447.3191,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,4,pm_peak
445.7683,12.3532,69.9644,1432.8618,160.9619,45.2134,45.3675,0.4577,113.4811,0.2326,35.2438,0.1553,448.3213,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,4,evening
447.4224,12.2808,69.9644,1408.2571,160.9619,45.8719,45.4918,0.4367,115.2996,0.2337,34.924,0.155,445.2365,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,5,am_peak
446.5348,12.2945,69.9644,1414.4129,160.9619,44.9367,45.5472,0.4196,114.0198,0.2345,35.1254,0.155,446.4347,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,5,midday
447.8243,12.4782,69.9644,1404.4457,160.9619,44.9039,45.3982,0.5152,113.8827,0.2355,35.088,0.1543,444.331,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,5,pm_peak
447.3736,12.4242,69.9644,1435.5383,160.9619,45.1938,45.1144,0.4764,114.5792,0.2359,34.9956,0.1564,450.1798,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,5,evening
446.8991,12.3837,69.9644,1436.628,160.9619,45.6314,45.4353,0.5122,115.476,0.2347,35.4897,0.157,449.8281,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,6,am_peak
451.0652,12.55,69.9644,1430.3286,160.9619,45.2593,45.228,0.4238,114.2391,0.2365,35.3556,0.1551,447.4669,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,6,midday
448.4382,12.5668,69.9644,1427.1187,160.9619,45.2154,45.1392,0.4794,114.0458,0.2355,35.1363,0.1562,449.7114,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,6,pm_peak
448.7576,12.4861,69.9644,1414.2442,160.9619,45.3743,44.9642,0.4741,113.8931,0.2318,35.4073,0.155,442.889,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,6,evening
455.0616,12.4452,69.9644,1430.2973,160.9619,44.9064,45.7578,0.4521,113.7401,0.2366,35.2553,0.1563,449.5891,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,7,am_peak
448.8116,12.2788,69.9644,1419.9265,160.9619,45.4138,45.0714,0.4697,113.2543,0.2339,35.5754,0.1544,450.0822,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,7,midday
454.5699,12.4574,69.9644,1430.1236,160.9619,45.8574,45.0571,0.5025,114.7049,0.2361,34.8139,0.1538,452.3706,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,7,pm_peak
446.8654,12.3505,69.9644,1417.906,160.9619,45.5961,45.6069,0.5129,114.2056,0.2345,35.4963,0.1559,452.2436,cityflow_calibrated,city3_i03,city_3,City 3,3way,balanced,low,7,evening
909.0787,159.0469,123.7122,2479.7132,189.1705,618.6601,614.4896,0.4632,1003.3904,0.232,11.6469,1.872,784.2868,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,1,am_peak
896.4711,155.5684,123.7122,2464.6232,189.1705,618.1499,610.22,0.4583,987.8402,0.2372,11.5745,1.8791,780.2563,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,1,midday
906.0414,157.1774,123.7122,2471.6178,189.1705,618.3279,618.0176,0.4778,1001.2253,0.2339,11.556,1.895,777.8182,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,1,pm_peak
892.2588,155.7243,123.7122,2460.7885,189.1705,617.5651,621.5263,0.4384,994.3104,0.2352,11.6702,1.9065,788.3635,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,1,evening
890.7264,155.5644,123.7122,2494.2292,189.1705,616.9949,615.163,0.4201,989.9773,0.2335,11.6156,1.89,784.9405,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,2,am_peak
905.0951,157.9112,123.7122,2502.7499,189.1705,621.8298,611.2381,0.4337,983.8658,0.235,11.5401,1.9041,790.7201,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,2,midday
909.3792,155.7155,123.7122,2496.5151,189.1705,613.9219,621.6789,0.4708,1000.7503,0.2347,11.51,1.8995,790.3648,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,2,pm_peak
910.5049,156.7516,123.7122,2453.2144,189.1705,618.6396,618.1149,0.4517,1003.077,0.2356,11.648,1.9103,785.2498,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,2,evening
898.8653,155.9939,123.7122,2500.6675,189.1705,620.6386,620.8797,0.4415,992.7045,0.2323,11.6395,1.9009,781.0013,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,3,am_peak
905.5454,156.8445,123.7122,2510.6154,189.1705,611.5417,610.4869,0.4503,999.5176,0.2349,11.5187,1.8948,786.3535,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,3,midday
908.2882,157.5784,123.7122,2483.4112,189.1705,612.2885,617.9853,0.4136,999.2928,0.2325,11.4897,1.8757,793.6212,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,3,pm_peak
892.3152,158.4828,123.7122,2471.7108,189.1705,620.9118,620.0279,0.4142,1003.0305,0.234,11.6776,1.9086,784.8068,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,3,evening
900.2879,155.8093,123.7122,2508.3024,189.1705,619.5327,615.4549,0.4509,988.5417,0.2359,11.6293,1.8719,782.6393,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,4,am_peak
904.1892,156.866,123.7122,2459.7781,189.1705,616.329,618.1599,0.4398,985.128,0.2341,11.7109,1.8964,778.3659,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,4,midday
890.8884,158.0898,123.7122,2476.9365,189.1705,622.5268,616.6695,0.4307,1003.6033,0.2357,11.5815,1.9081,789.9874,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,4,pm_peak
890.3952,156.0634,123.7122,2453.4962,189.1705,618.2308,615.4913,0.4913,984.9863,0.2318,11.4813,1.9009,785.8333,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,4,evening
901.7707,157.1913,123.7122,2465.1899,189.1705,611.6825,618.6806,0.5044,996.5855,0.2326,11.5085,1.8737,784.4377,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,5,am_peak
906.5172,157.968,123.7122,2485.4499,189.1705,619.5137,616.9461,0.4758,997.964,0.2348,11.7208,1.9116,787.6281,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,5,midday
893.384,159.1166,123.7122,2491.6318,189.1705,611.8851,615.4683,0.4133,984.1066,0.2347,11.699,1.8825,784.824,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,5,pm_peak
893.8929,155.5008,123.7122,2485.9074,189.1705,624.2319,616.6572,0.4107,983.7342,0.2359,11.5296,1.9022,789.797,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,5,evening
903.7228,155.9308,123.7122,2461.0255,189.1705,618.959,613.6506,0.459,993.4667,0.2317,11.6869,1.8979,782.1144,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,6,am_peak
902.1036,159.2362,123.7122,2504.5302,189.1705,614.578,620.8062,0.4917,999.0985,0.2344,11.4755,1.8779,794.4986,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,6,midday
890.1823,157.0911,123.7122,2479.5841,189.1705,609.9958,621.3032,0.4425,994.7933,0.2336,11.5469,1.8945,792.2045,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,6,pm_peak
893.0369,159.0519,123.7122,2497.2938,189.1705,623.0318,609.8594,0.498,986.3957,0.2339,11.7065,1.8837,780.5005,cityflow_calibrated,city3_i04,city_3,City 3,4way,mild_imbalance,medium,6,evening
